AP1RTT,AP1STDEV,AP2RTT,AP2STDEV,AP3RTT,AP3STDEV,x,y,predicted_x,predicted_y
9.576,0.335,5.764,1.981,7.112,1.796,2,3,0.5629119999999992,1.2513288888888885
9.518,0.438,5.842,1.94,7.083,1.846,2,3,0.6126117857142849,1.3631466666666654
9.517,0.322,5.725,1.934,7.141,1.782,2,3,0.6728994285714289,1.2890186666666672
9.518,0.411,5.803,1.968,7.053,1.875,2,3,0.5823203571428549,1.337915833333332
9.459,0.49,5.764,1.653,7.141,1.862,2,3,0.7515142857142861,1.3750563888888896
9.371,0.527,5.881,1.311,7.112,1.892,2,3,0.8403502142857134,1.5428066666666662
9.313,0.514,5.764,0.782,7.024,1.817,2,3,0.828900499999999,1.5273181666666664
9.225,0.462,5.686,0.854,7.082,1.866,2,3,1.0038642142857148,1.5683317222222226
9.821,0.725,5.803,1.296,7.024,2.038,2,3,0.13460964285714283,1.0123760000000002
9.283,0.49,5.803,0.8,7.024,1.844,2,3,0.8687490714285714,1.5833733333333333
9.4,0.417,5.764,1.368,7.083,1.843,2,3,0.7720634999999987,1.4368719999999993
9.225,0.48,5.764,0.895,7.083,1.902,2,3,1.0048759999999997,1.6179483888888895
9.469,0.431,5.764,1.401,7.024,1.942,2,3,0.6196153571428572,1.3645408333333342
9.225,0.554,5.647,0.816,7.053,1.765,2,3,0.974584571428572,1.5437768888888894
9.283,0.448,5.842,0.717,7.082,1.806,2,3,0.9271882142857139,1.6086041666666666
9.254,0.486,5.725,0.691,7.112,1.75,2,3,0.9960020000000018,1.5632838333333339
9.4,0.438,5.725,0.617,7.053,1.897,2,3,0.74177207142857,1.411979166666666
9.4,0.481,5.881,0.469,7.082,1.954,2,3,0.7710517142857124,1.5125644999999994
9.4,0.529,5.764,0.371,7.053,1.936,2,3,0.7417720714285698,1.4368719999999993
9.459,0.505,5.764,0.426,7.024,1.839,2,3,0.633135357142857,1.3750563888888896
9.518,0.387,5.725,0.411,7.083,1.828,2,3,0.6126117857142842,1.2879611666666655
9.4,0.356,5.881,0.432,7.024,1.977,2,3,0.7126125714285706,1.5125644999999994
9.547,0.344,5.647,0.624,7.17,1.877,2,3,0.661692214285713,1.2079666666666662
9.606,0.414,5.686,0.62,7.112,1.831,2,3,0.521807714285715,1.1697422222222227
9.635,0.354,5.764,0.559,7.024,1.82,2,3,0.3930964999999995,1.1883595000000005
9.547,0.424,5.764,0.55,7.024,1.951,2,3,0.5136690714285704,1.2821381666666665
9.488,0.463,5.764,0.502,7.024,1.912,2,3,0.5938879999999996,1.3445306666666672
9.488,0.444,5.725,0.566,7.083,1.785,2,3,0.6533389285714286,1.3196378333333334
10.25,1.204,5.686,0.468,7.083,1.923,2,3,-0.4209722142857148,0.4593386666666667
9.606,0.352,5.764,0.403,7.141,1.797,2,3,0.5513317857142864,1.2193588888888895
9.605,0.301,5.842,0.383,7.083,2.0,2,3,0.4937759999999998,1.2707188333333328
9.209,0.981,5.725,0.449,7.112,1.828,2,3,1.0553473571428584,1.6094413333333337
9.703,0.888,5.725,0.341,7.024,2.012,2,3,0.29916907142857185,1.0904120000000002
9.576,0.363,5.725,0.438,7.112,1.849,2,3,0.5629119999999996,1.2264360555555547
9.371,0.411,5.764,0.37,7.053,1.87,2,3,0.7806548571428554,1.467114166666666
10.202,0.918,5.764,0.287,7.053,1.896,2,3,-0.3811425000000008,0.5634940000000002
9.909,0.682,5.686,0.363,7.141,1.857,2,3,0.12897142857142754,0.8412397222222212
8.794,0.925,5.725,0.36,7.112,1.776,2,3,1.5890077142857144,2.0245104999999994
9.518,0.358,5.842,0.342,7.112,1.86,2,3,0.6420157142857131,1.3631466666666654
9.605,0.417,5.725,0.376,7.112,1.889,2,3,0.5231799285714288,1.1955333333333327
9.131,0.952,5.764,0.285,7.17,1.866,2,3,1.2166956428571425,1.7138075
9.342,0.537,5.686,0.366,7.082,1.947,2,3,0.8486971428571418,1.4476462222222213
10.143,0.937,5.725,0.347,7.083,1.885,2,3,-0.2651114285714291,0.6052875555555551
9.723,1.045,5.842,0.287,7.053,1.885,2,3,0.30057714285714254,1.144013055555555
9.4,0.39,5.647,0.404,7.112,1.876,2,3,0.8014674285714278,1.3627004999999994
9.254,0.421,5.647,0.485,7.024,1.916,2,3,0.9071471428571443,1.5140051666666676
9.518,0.287,5.686,0.535,7.024,1.949,2,3,0.5531608571428555,1.2632373333333322
9.488,0.395,5.842,0.454,7.053,1.859,2,3,0.6230475000000004,1.3948233333333333
9.4,0.4,5.764,0.514,6.995,1.909,2,3,0.6835732142857134,1.4368719999999993
8.584,1.633,5.842,0.625,7.053,1.918,2,3,1.7899823571428584,2.3024393333333335
9.576,0.309,5.686,1.353,7.024,1.822,2,3,0.4740571428571413,1.2017122222222216
9.488,0.351,5.725,0.694,7.082,1.894,2,3,0.6523271428571426,1.3196378333333334
9.852,0.819,5.725,0.661,7.053,1.776,2,3,0.12020749999999925,0.9285400555555552
9.606,0.36,5.686,0.626,7.082,1.785,2,3,0.49139200000000066,1.1697422222222227
9.693,0.333,5.725,0.457,6.995,1.832,2,3,0.2839840000000013,1.101187555555556
9.547,0.4,5.803,0.413,7.083,1.886,2,3,0.5731199999999989,1.3071999999999993
9.518,0.31,5.686,0.461,7.024,1.896,2,3,0.5531608571428555,1.2632373333333322
9.518,0.408,5.764,0.292,7.17,1.823,2,3,0.7011839999999989,1.312853999999999
9.693,0.273,5.764,0.351,7.053,1.959,2,3,0.34218285714285707,1.1260803888888897
9.576,0.332,5.803,0.337,7.053,2.052,2,3,0.5032166428571412,1.276390722222221
9.606,0.216,5.764,0.305,7.053,1.901,2,3,0.4621123571428569,1.2193588888888895
9.43,0.353,5.842,0.249,7.083,1.793,2,3,0.731713500000001,1.4557813333333334
10.056,0.789,5.842,0.312,7.112,1.755,2,3,-0.11018514285714177,0.778101555555556
9.459,0.388,5.803,0.292,7.024,1.936,2,3,0.6331353571428572,1.4001182222222222
9.371,0.443,5.725,0.331,7.083,1.864,2,3,0.8109462857142847,1.4422213333333325
9.488,0.379,5.764,0.354,7.053,1.84,2,3,0.6230474999999993,1.3445306666666672
9.312,0.461,5.764,0.305,7.024,1.872,2,3,0.8302308571428573,1.5283528888888895
9.313,0.437,5.803,0.354,6.995,2.041,2,3,0.7998611428571425,1.5523799999999994
9.675,0.595,5.725,0.365,7.083,1.966,2,3,0.3973759999999987,1.1205555555555544
9.547,0.33,5.764,0.313,7.083,1.922,2,3,0.5731199999999989,1.2821381666666665
9.547,0.297,5.803,0.263,7.082,1.99,2,3,0.5721082142857138,1.3071999999999993
9.763,0.383,5.842,0.33,7.024,2.009,2,3,0.21574335714285756,1.100710833333333
9.576,0.289,5.725,0.352,7.053,2.02,2,3,0.5032166428571414,1.2264360555555547
9.371,0.475,5.842,0.292,7.083,1.87,2,3,0.8109462857142852,1.5174068333333326
10.172,1.092,5.959,0.216,7.112,1.986,2,3,-0.27778857142857305,0.7244498333333319
9.4,0.366,5.92,0.286,6.965,2.125,2,3,0.6536589285714273,1.5381333333333325
9.131,0.943,5.959,0.216,7.053,1.858,2,3,1.0978319999999995,1.840806666666666
9.518,0.388,6.076,0.189,7.083,1.827,2,3,0.6126117857142844,1.5180806666666653
9.605,0.37,5.998,0.233,7.083,1.825,2,3,0.4937759999999994,1.3733321666666665
9.459,0.414,5.959,0.15,7.112,1.794,2,3,0.7219902142857145,1.5020555555555555
9.518,0.353,5.92,0.215,6.995,1.913,2,3,0.5241214999999987,1.414115333333332
9.43,0.408,5.881,0.177,7.024,1.908,2,3,0.6722625714285722,1.4811811666666672
9.43,0.442,5.92,0.242,6.994,1.89,2,3,0.6422240000000004,1.5067500000000003
9.635,0.386,5.92,0.276,7.141,1.858,2,3,0.5114754285714294,1.2896208333333332
9.459,0.409,5.842,0.336,7.053,1.768,2,3,0.6622948571428579,1.4253490555555557
9.342,0.489,5.803,0.33,6.995,1.849,2,3,0.7612186428571419,1.5223247222222211
9.43,0.393,5.686,0.42,7.024,1.82,2,3,0.6722625714285714,1.3558720000000004
9.547,0.35,5.764,0.338,7.141,1.782,2,3,0.6320479999999995,1.2821381666666665
9.547,0.39,5.881,0.386,6.965,1.866,2,3,0.4547154285714276,1.3578306666666666
9.488,0.549,5.725,0.313,7.141,1.835,2,3,0.7122669285714284,1.3196378333333334
9.518,0.353,5.803,0.338,7.053,1.821,2,3,0.5823203571428549,1.337915833333332
9.4,0.39,5.842,0.374,7.053,1.824,2,3,0.7417720714285707,1.4871646666666658
9.547,0.397,5.842,0.396,7.024,1.872,2,3,0.5136690714285713,1.3324308333333328
9.488,0.319,5.881,0.34,7.053,1.784,2,3,0.6230475000000004,1.4202231666666671
9.459,0.386,5.764,0.472,7.024,1.994,2,3,0.633135357142857,1.3750563888888896
9.518,0.391,5.764,0.48,7.083,1.811,2,3,0.612611785714284,1.312853999999999
9.459,0.465,5.686,0.502,7.024,1.893,2,3,0.633135357142857,1.3254397222222227
9.606,0.365,5.686,0.579,7.024,1.837,2,3,0.43295285714285725,1.1697422222222227
10.133,1.205,5.803,0.641,7.053,1.805,2,3,-0.2809199999999998,0.6665066666666672
10.094,1.094,5.881,0.681,7.112,1.686,2,3,-0.16487799999999858,0.7609625000000011
9.561,0.898,5.764,0.767,7.112,1.915,2,3,0.5834159285714284,1.267276388888889
9.459,0.401,5.803,0.863,7.112,1.832,2,3,0.721990214285715,1.4001182222222222
10.133,1.429,5.725,1.652,7.082,1.788,2,3,-0.2516403571428571,0.6165520000000002
9.312,0.461,5.764,1.332,7.61,1.626,2,3,1.4427682857142858,1.5283528888888895
9.488,0.394,5.803,0.819,7.083,2.062,2,3,0.6533389285714284,1.3695924999999998
9.576,0.327,5.803,0.79,7.229,1.812,2,3,0.6827617857142851,1.276390722222221
9.459,0.399,5.725,0.685,7.493,1.702,2,3,1.119454857142858,1.3501635555555558
9.547,0.367,5.686,0.733,7.317,1.749,2,3,0.8138057142857146,1.2325214999999996
9.4,0.425,5.803,0.694,7.317,1.571,2,3,1.0127492142857142,1.4619338333333325
9.459,0.331,5.725,1.408,7.229,1.655,2,3,0.8418400000000011,1.3501635555555558
9.518,0.442,5.764,0.892,7.083,1.708,2,3,0.612611785714284,1.312853999999999
9.43,0.349,5.686,1.627,8.782,1.383,2,3,2.657044571428572,1.3558720000000004
9.43,0.375,5.725,1.381,9.104,1.518,2,3,3.068422571428572,1.3805958333333335
9.606,0.256,5.842,1.625,7.786,1.541,2,3,1.2390399999999997,1.2696515555555559
9.371,0.442,5.803,1.568,8.254,1.248,2,3,2.093776785714284,1.492175999999999
9.547,0.3,5.725,1.866,8.02,1.304,2,3,1.5839422142857127,1.2572453333333327
9.576,0.247,5.764,1.759,8.547,1.602,2,3,2.1679595,1.2513288888888885
9.459,0.363,5.686,1.988,7.463,1.599,2,3,1.087406285714286,1.3254397222222227
9.459,0.345,5.842,1.892,8.606,1.554,2,3,2.3993253571428577,1.4253490555555557
9.43,0.332,5.764,1.931,8.02,1.461,2,3,1.742535714285714,1.4054886666666673
9.488,0.359,5.803,1.913,10.335,0.866,2,3,4.699291500000002,1.3695924999999998
9.4,0.382,5.803,1.913,7.903,1.544,2,3,1.6498149285714274,1.4619338333333325
9.391,0.426,5.686,2.028,7.287,1.709,2,3,0.9935348571428568,1.3966508333333332
9.459,0.336,5.803,1.911,9.836,1.026,2,3,4.019586785714287,1.4001182222222222
9.605,0.248,5.764,1.92,10.452,0.321,2,3,4.7134485,1.2204261666666665
9.518,0.331,5.725,1.923,5.881,1.937,2,3,-0.5004402142857154,1.2879611666666655
9.43,0.354,5.803,1.987,8.655,1.524,2,3,2.498866071428571,1.4305505
9.518,0.347,5.764,1.96,6.819,1.062,2,3,0.3504597857142845,1.312853999999999
9.4,0.451,5.764,1.963,11.096,0.14,2,3,5.982943999999998,1.4368719999999993
9.85,0.499,5.842,1.936,10.51,1.302,2,3,4.459828571428571,1.0059146666666667
9.459,0.405,5.569,2.031,9.553,1.993,2,3,3.627652000000002,1.2522822222222225
7.047,0.164,8.049,0.534,2.746,0.17,2,7,0.49145049999999935,5.340344000000001
6.734,0.33,8.049,0.498,2.834,0.192,2,7,0.8346285714285729,5.579980277777778
6.774,0.343,7.991,0.587,2.688,0.208,2,7,0.7384477142857149,5.498278055555555
6.383,0.489,8.049,0.52,2.717,0.232,2,7,1.1170999999999998,5.835761777777778
6.227,0.527,7.844,0.607,2.688,0.229,2,7,1.2464153571428558,5.764044833333333
6.227,1.153,7.873,0.623,2.688,0.217,2,7,1.2464153571428558,5.789366666666667
6.187,0.745,7.932,0.593,2.776,0.196,2,7,1.3162290714285698,5.868758611111111
6.383,0.71,8.02,0.557,2.717,0.213,2,7,1.1170999999999998,5.8098728333333325
7.008,0.246,7.932,0.579,2.659,0.247,2,7,0.4970155000000002,5.266920000000001
6.93,0.241,7.961,0.563,2.776,0.164,2,7,0.6200911428571428,5.352923388888889
6.891,0.205,7.961,0.543,2.776,0.175,2,7,0.6585925000000001,5.382868888888888
7.174,0.196,7.932,0.649,2.688,0.211,2,7,0.3399334285714273,5.136130444444444
5.992,0.583,7.903,0.654,2.688,0.208,2,7,1.4515200000000001,5.975185833333333
6.656,0.408,7.844,0.65,2.688,0.211,2,7,0.8516434285714282,5.457
6.031,0.692,7.961,0.653,2.659,0.205,2,7,1.406951428571428,6.000253333333333
5.992,0.666,7.903,0.628,2.659,0.235,2,7,1.4404440714285722,5.975185833333333
5.885,0.663,7.756,0.739,2.746,0.196,2,7,1.5648065,5.9179061666666675
6.461,0.46,7.873,0.641,2.834,0.145,2,7,1.0919310714285713,5.624422666666667
6.668,0.602,7.698,0.756,2.688,0.239,2,7,0.8402228571428568,5.322054444444445
5.577,0.811,7.815,0.656,2.776,0.196,2,7,1.828803357142857,6.165072
5.797,0.784,7.727,0.718,2.776,0.211,2,7,1.650069071428572,5.950073333333334
6.266,0.591,7.727,0.742,2.776,0.22,2,7,1.2459585714285704,5.635765166666666
6.578,0.819,7.727,0.745,2.746,0.248,2,7,0.9478879999999993,5.413135833333333
6.969,0.199,7.815,0.721,2.776,0.151,2,7,0.5813724999999981,5.1948479999999995
6.109,0.887,7.727,0.702,2.717,0.215,2,7,1.361586285714286,5.743702666666667
6.109,1.121,7.756,0.697,2.717,0.249,2,7,1.361586285714285,5.7686475
5.524,0.901,7.668,0.771,2.717,0.225,2,7,1.8476795000000004,6.071313777777778
6.764,0.566,7.786,0.725,2.717,0.224,2,7,0.7593137857142858,5.326116666666667
6.891,0.256,7.698,0.779,2.659,0.221,2,7,0.6131714285714284,5.1540735
7.1,0.295,7.639,0.863,2.659,0.203,2,7,0.4043057857142851,4.941351166666667
7.232,0.151,7.786,0.728,2.717,0.225,2,7,0.29144750000000025,4.962220666666666
7.086,0.154,7.639,0.781,2.746,0.234,2,7,0.4520799999999992,4.952384722222222
6.773,0.213,7.61,0.811,2.746,0.187,2,7,0.7619276428571438,5.1688095
6.734,0.187,7.668,0.771,2.746,0.225,2,7,0.7995542857142856,5.247303777777779
6.422,0.403,7.698,0.751,2.776,0.196,2,7,1.1045779999999992,5.500951111111112
4.937,1.649,7.756,0.692,2.659,0.27,2,7,2.2640222857142853,6.487864833333333
5.094,1.116,7.727,0.707,2.688,0.211,2,7,2.162607714285713,6.375427388888889
5.211,1.62,7.727,0.753,2.659,0.251,2,7,2.0654114285714287,6.308444888888889
6.031,0.599,7.815,0.672,2.688,0.249,2,7,1.4180273571428577,5.872292444444445
5.914,0.648,7.727,0.725,2.746,0.217,2,7,1.5403657142857137,5.873951833333333
5.797,0.965,7.815,0.672,2.776,0.188,2,7,1.650069071428571,6.026056444444445
7.467,2.779,7.873,0.61,2.746,0.232,2,7,0.056030500000000004,4.846002222222223
6.148,0.58,7.903,0.684,2.717,0.206,2,7,1.3274417857142855,5.8699725
5.875,0.67,7.815,0.771,2.659,0.246,2,7,1.5396182857142864,5.975477777777778
5.147,1.222,8.02,0.607,2.776,0.188,2,7,2.1581833571428564,6.6015995
5.456,0.884,7.961,0.638,2.688,0.193,2,7,1.889814857142858,6.3671991666666665
5.875,0.651,7.991,0.584,2.776,0.211,2,7,1.5850393571428574,6.130025333333332
6.031,0.614,7.903,0.616,2.659,0.234,2,7,1.4069514285714289,5.949136
6.305,0.502,7.786,0.676,2.688,0.183,2,7,1.1765942142857158,5.659376166666667
6.031,0.662,7.844,0.68,2.746,0.301,2,7,1.4405396428571433,5.897520833333333
6.227,0.554,7.756,0.73,2.629,0.24,2,7,1.224007999999999,5.687778166666667
5.225,1.182,7.786,0.725,2.688,0.193,2,7,2.066051357142858,6.351176166666666
5.797,0.797,7.815,0.706,2.688,0.211,2,7,1.6157239285714289,6.026056444444445
6.228,1.823,7.639,0.831,2.629,0.217,2,7,1.2231183571428574,5.587018722222223
5.953,1.198,7.698,0.705,2.717,0.232,2,7,1.4959914285714293,5.8233886111111115
5.719,1.448,7.727,0.756,2.717,0.17,2,7,1.6910805714285704,5.999976
5.875,0.782,7.844,0.66,2.629,0.255,2,7,1.5282868571428576,6.000706166666666
6.031,0.617,7.786,0.686,2.688,0.249,2,7,1.4180273571428577,5.8471575
5.68,0.729,7.844,0.679,2.746,0.232,2,7,1.7341511428571432,6.125885333333334
5.797,0.782,7.698,0.74,2.688,0.162,2,7,1.6157239285714289,5.925221944444445
5.758,0.792,7.756,0.708,2.776,0.188,2,7,1.6822579999999994,6.0000539999999996
7.097,0.842,7.668,0.807,2.717,0.166,2,7,0.4296199999999999,4.9683786111111115
6.354,0.504,7.61,0.811,2.688,0.226,2,7,1.1322877142857128,5.474376888888889
7.047,0.222,7.639,0.749,2.717,0.241,2,7,0.48013428571428696,4.983006222222223
7.594,0.619,7.786,0.741,2.746,0.186,2,7,-0.0805942857142861,4.664053333333333
7.174,0.131,7.58,0.886,2.717,0.215,2,7,0.35112950000000054,4.832784666666666
6.578,0.36,7.58,0.912,2.776,0.205,2,7,0.9597208571428575,5.288128666666667
6.109,0.655,7.551,0.838,2.688,0.261,2,7,1.3503902142857136,5.594317777777778
6.178,0.583,7.61,0.799,2.746,0.163,2,7,1.312345142857143,5.596912
6.734,0.26,7.639,0.789,2.6,0.242,2,7,0.743803142857142,5.2226425
6.266,0.916,7.698,0.828,2.717,0.186,2,7,1.2228094999999997,5.610913777777778
6.578,0.339,7.639,0.772,2.688,0.204,2,7,0.9253757142857145,5.338013166666666
6.422,1.009,7.727,0.811,2.688,0.188,2,7,1.0702328571428579,5.5258025
5.641,1.399,7.639,0.837,2.746,0.225,2,7,1.7656882142857153,5.974080000000001
6.031,0.79,7.698,0.762,2.746,0.186,2,7,1.4405396428571433,5.771457944444444
7.242,0.194,7.581,0.867,2.688,0.195,2,7,0.2699128571428578,4.7791665000000005
6.998,0.9,7.668,0.848,2.659,0.246,2,7,0.5070197857142859,5.045901111111111
6.539,0.483,7.698,0.799,2.688,0.229,2,7,0.9619159285714287,5.416704611111112
5.797,0.884,7.522,0.996,2.776,0.188,2,7,1.650069071428571,5.7764041666666675
6.031,0.748,7.727,0.774,2.659,0.205,2,7,1.4069514285714297,5.796309333333334
6.109,0.578,7.61,0.824,2.659,0.213,2,7,1.3393142857142857,5.644012166666666
6.159,0.723,7.639,0.787,2.746,0.233,2,7,1.329088214285714,5.634502222222223
6.227,1.076,7.61,0.785,2.629,0.223,2,7,1.224008,5.563142833333334
5.836,0.946,7.844,0.702,2.688,0.211,2,7,1.583317714285713,6.026079999999999
5.875,0.786,7.844,0.699,2.717,0.232,2,7,1.561890285714285,6.000706166666666
6.944,0.595,7.961,0.605,2.688,0.224,2,7,0.571872000000001,5.342132500000001
6.656,0.77,7.756,0.737,2.717,0.241,2,7,0.8628395000000005,5.3807333333333345
6.305,0.652,7.756,0.811,2.717,0.198,2,7,1.1877902857142855,5.633472833333333
6.031,0.649,7.844,0.689,2.688,0.264,2,7,1.4180273571428577,5.897520833333333
5.563,0.837,7.727,0.764,2.659,0.286,2,7,1.794522285714286,6.097753333333334
5.445,0.943,7.756,0.719,2.688,0.193,2,7,1.8983799285714278,6.194861722222222
5.523,0.876,7.756,0.738,2.776,0.145,2,7,1.8716176428571425,6.147333722222223
6.227,0.563,7.727,0.756,2.805,0.177,2,7,1.2923211428571426,5.6628333333333325
6.734,0.251,7.639,0.785,2.746,0.151,2,7,0.7995542857142856,5.2226425
6.578,0.318,7.727,0.769,2.659,0.246,2,7,0.9142997857142857,5.413135833333333
5.992,0.642,7.551,0.882,2.776,0.187,2,7,1.485865142857143,5.6729742777777785
6.344,0.889,7.815,0.695,2.717,0.202,2,7,1.1525537857142856,5.657104944444444
7.291,0.147,7.961,0.62,2.659,0.23,2,7,0.20797142857142828,5.067713333333334
5.836,1.557,7.786,0.782,2.659,0.23,2,7,1.5722417857142852,5.975716666666665
5.269,1.064,7.727,0.82,2.746,0.14,2,7,2.0555824999999994,6.274676
6.734,0.39,7.932,0.689,2.717,0.241,2,7,0.7882380714285723,5.476103777777778
5.616,0.816,7.844,0.759,2.688,0.231,2,7,1.7632777142857146,6.16604888888889
5.68,0.896,7.756,0.814,2.776,0.206,2,7,1.7459839999999986,6.0496186666666665
6.188,0.534,7.961,0.659,2.776,0.176,2,7,1.3153451428571434,5.893676500000001
7.232,0.25,7.873,0.662,2.776,0.175,2,7,0.3145965714285717,5.037905833333333
7.613,0.427,7.61,0.752,2.776,0.196,2,7,-0.08939950000000055,4.497462833333333
5.563,0.885,7.698,0.735,2.746,0.249,2,7,1.8281105000000004,6.072901944444445
6.695,0.617,7.61,0.856,2.659,0.213,2,7,0.803375428571429,5.227170833333334
6.045,0.718,7.668,0.83,2.688,0.226,2,7,1.4059513571428586,5.7364555
6.227,0.613,7.581,0.796,2.746,0.224,2,7,1.2689276428571423,5.538668444444444
5.836,0.919,7.815,0.735,2.776,0.215,2,7,1.617662857142857,6.000851611111111
5.836,0.725,7.786,0.713,2.805,0.166,2,7,1.6292234999999988,5.975716666666665
6.031,0.617,7.844,0.705,2.688,0.185,2,7,1.4180273571428577,5.897520833333333
6.187,0.454,8.02,0.627,2.688,0.229,2,7,1.2818839285714279,5.946746166666666
6.109,1.11,8.049,0.692,2.746,0.187,2,7,1.3729024999999992,6.025917777777779
6.07,1.291,7.912,0.68,2.717,0.178,2,7,1.395513499999999,5.930824666666665
5.758,0.748,7.952,0.706,2.717,0.177,2,7,1.6591089285714287,6.171096666666666
5.914,0.739,7.903,0.72,2.746,0.206,2,7,1.5403657142857154,6.026778499999999
5.953,0.896,7.844,0.717,2.746,0.206,2,7,1.5073076428571417,5.9494515
6.383,0.906,8.137,0.601,2.776,0.188,2,7,1.1402490714285713,5.9148933333333344
6.031,0.666,7.795,0.724,2.805,0.185,2,7,1.4639331428571425,5.854948
6.148,0.63,7.717,0.764,2.746,0.196,2,7,1.3387580000000006,5.708565833333334
6.656,0.937,7.668,0.863,2.717,0.17,2,7,0.8628395000000014,5.3053271111111115
6.266,0.727,7.727,0.746,2.717,0.147,2,7,1.2228094999999988,5.635765166666666
6.031,0.735,7.668,0.712,2.776,0.214,2,7,1.4523724999999996,5.745847944444445
5.68,1.393,7.815,0.761,2.746,0.217,2,7,1.7341511428571423,6.100656944444444
5.309,1.268,7.786,0.748,2.659,0.246,2,7,1.9917714285714287,6.302017499999999
7.1,0.894,7.873,0.689,2.659,0.255,2,7,0.4043057857142851,5.143007166666667
6.28,0.762,7.581,0.805,2.834,0.137,2,7,1.2566539999999997,5.501842277777778
5.768,0.887,7.668,0.735,2.688,0.203,2,7,1.6396800000000011,5.918244444444444
5.523,0.968,7.551,0.763,2.717,0.215,2,7,1.84846857142857,5.973004
5.563,0.932,7.493,0.873,2.834,0.15,2,7,1.8631847857142851,5.899893333333334
6.109,1.356,7.668,0.787,2.659,0.195,2,7,1.3393142857142848,5.693241277777777
5.797,0.863,7.58,0.783,2.746,0.233,2,7,1.6382362142857136,5.825066166666667
5.875,0.886,7.61,0.807,2.688,0.208,2,7,1.5506942142857143,5.799804166666667
5.523,1.525,7.668,0.696,2.688,0.241,2,7,1.8372725000000012,6.0719275
6.266,0.543,7.756,0.765,2.688,0.183,2,7,1.2116134285714282,5.66071
6.93,0.233,7.815,0.722,2.717,0.204,2,7,0.5969420714285714,5.224962500000001
5.749,1.047,7.668,0.801,2.717,0.224,2,7,1.6665062857142865,5.930401277777778
6.045,0.825,7.756,0.701,2.688,0.213,2,7,1.4059513571428568,5.811861722222222
6.266,0.629,7.727,0.786,2.746,0.232,2,7,1.234125714285713,5.635765166666666
6.319,0.63,7.727,0.756,2.805,0.204,2,7,1.2098759999999993,5.598709333333334
6.07,0.565,7.639,0.808,2.717,0.193,2,7,1.3955135,5.694967833333334
5.973,0.675,7.727,0.751,2.746,0.181,2,7,1.4902704999999992,5.834988888888889
6.266,0.786,7.786,0.671,2.688,0.232,2,7,1.211613428571429,5.686613333333333
6.5,0.554,7.756,0.735,2.717,0.213,2,7,1.0094349285714286,5.494752000000001
6.539,0.694,7.873,0.603,2.717,0.202,2,7,0.9731120000000002,5.568089333333334
6.774,0.314,7.756,0.673,2.746,0.181,2,7,0.7609600000000005,5.292692222222223
6.617,0.425,7.815,0.675,2.805,0.164,2,7,0.9345240000000005,5.4605297777777775
6.461,0.574,7.873,0.644,2.717,0.178,2,7,1.0455405714285715,5.624422666666667
6.266,0.54,7.756,0.686,2.688,0.239,2,7,1.2116134285714282,5.66071
6.905,0.288,7.873,0.659,2.805,0.137,2,7,0.6563571428571431,5.294728
6.539,1.151,7.756,0.757,2.746,0.186,2,7,0.9844282142857153,5.466500833333334
5.719,0.867,7.844,0.702,2.776,0.211,2,7,1.7142296428571429,6.101187499999999
